round_epochs,loss,accuracy,val_loss,val_accuracy,Name,activation,batch_size,cell1,cell2,curversion,db,dbnumber,dropout,epochs,filters,first_neuron,losses,num_layers,optimizer,output_activation,rootpath,shapes,shuff,size
1,1.3136742428577308,0.5258586,1.361384963989258,0.5,modelStandard,elu,8,40,30,v1/,db/,3000,0.3,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,True,50
1,1.2935643799618037,0.5327273,1.3662283325195312,0.5,modelStandard,elu,8,40,50,v1/,db/,3000,0.2,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,True,50
1,1.298306855962734,0.5320707,1.361633939743042,0.5,modelStandard,elu,8,40,50,v1/,db/,3000,0.2,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,True,50
1,1.303291865984599,0.52969694,1.36644549369812,0.5,modelStandard,elu,8,40,50,v1/,db/,3000,0.3,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,True,50
1,1.303779934006508,0.5331313,1.3605902671813965,0.5,modelStandard,elu,8,40,50,v1/,db/,3000,0.3,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,True,50
1,1.3129428426665488,0.52414143,2.1154742431640625,0.5,modelStandard,elu,8,60,30,v1/,db/,3000,0.2,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,True,50
1,1.312942886882358,0.5232828,1.4119785404205323,0.5,modelStandard,elu,8,60,30,v1/,db/,3000,0.2,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,True,50
1,1.3147471216953162,0.5209596,1.3714594507217408,0.5,modelStandard,elu,8,60,30,v1/,db/,3000,0.3,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,True,50
1,1.33093623368427,0.5143939,1.3922741889953614,0.5,modelStandard,elu,8,60,30,v1/,db/,3000,0.3,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,True,50
1,1.3024078909074417,0.52949494,1.3840528964996337,0.5,modelStandard,elu,8,60,50,v1/,db/,3000,0.2,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,True,50
1,1.2961177815813008,0.53656566,1.4139986038208008,0.5,modelStandard,elu,8,60,50,v1/,db/,3000,0.2,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,True,50
1,1.2942506120180843,0.53439397,1.3713785934448242,0.5,modelStandard,elu,8,60,50,v1/,db/,3000,0.3,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,True,50
1,1.3113281741768423,0.52747476,1.3701718664169311,0.5,modelStandard,elu,8,60,50,v1/,db/,3000,0.3,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,True,50
1,1.368256665817415,0.49873737,1.3938139533996583,0.5,modelStandard,elu,16,40,30,v1/,db/,3000,0.2,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,True,50
1,1.3599393080220077,0.49611112,1.3963260984420776,0.5,modelStandard,elu,16,40,30,v1/,db/,3000,0.2,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,True,50
1,1.3793065799366344,0.48939395,1.402227110862732,0.5,modelStandard,elu,16,40,30,v1/,db/,3000,0.3,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,True,50
1,1.3793984752712827,0.49,1.3935692310333252,0.5,modelStandard,elu,16,40,30,v1/,db/,3000,0.3,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,True,50
1,1.3371466727690262,0.50974745,1.390127124786377,0.5,modelStandard,elu,16,40,50,v1/,db/,3000,0.2,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,True,50
1,1.3477563647549562,0.50722224,1.3860266351699828,0.5,modelStandard,elu,16,40,50,v1/,db/,3000,0.2,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,True,50
1,1.3550827911165026,0.5014141,1.3993077278137207,0.5,modelStandard,elu,16,40,50,v1/,db/,3000,0.3,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,True,50
1,1.346556441085507,0.5117172,1.3922906351089477,0.5,modelStandard,elu,16,40,50,v1/,db/,3000,0.3,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,True,50
1,1.3789837187468403,0.48954546,1.3938302278518677,0.5,modelStandard,elu,16,60,30,v1/,db/,3000,0.2,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,True,50
1,1.3608890381244698,0.49969697,1.408406500816345,0.5,modelStandard,elu,16,60,30,v1/,db/,3000,0.2,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,True,50
1,1.383804165474092,0.48848486,1.3902477884292603,0.5,modelStandard,elu,16,60,30,v1/,db/,3000,0.3,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,True,50
1,1.4013008118157435,0.4779798,1.379508481025696,0.5,modelStandard,elu,16,60,30,v1/,db/,3000,0.3,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,True,50
1,1.3353267771306665,0.50989896,1.3914808416366578,0.5,modelStandard,elu,16,60,50,v1/,db/,3000,0.2,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,True,50
1,1.33928334558853,0.5099495,1.3967989873886109,0.5,modelStandard,elu,16,60,50,v1/,db/,3000,0.2,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,True,50
1,1.3572483704788516,0.5089394,1.3984992265701295,0.5,modelStandard,elu,16,60,50,v1/,db/,3000,0.3,1,64,32,logcosh,5,AdaDelta,sigmoid,/data1/shengjun/HandWash/,brick,True,50
1,1.346937512388133,0.51126266,1.3913572788238526,0.5,modelStandard,elu,16,60,50,v1/,db/,3000,0.3,1,64,32,logcosh,5,Adam,sigmoid,/data1/shengjun/HandWash/,brick,True,50
